,status,material_id,time
42238,,mp-1222327,3.5250184535980225
12890,,mp-1206039,3.5252883434295654
17079,,mp-983509,3.5252928733825684
2196,,mp-754060,3.525446891784668
31868,,mp-989532,3.5255661010742188
20700,,mp-849695,3.525761365890503
22453,,mp-1113021,3.525855779647827
40545,,mp-1206346,3.5262157917022705
36253,,mp-754205,3.526374578475952
4895,E,mp-1030269,3.5270674228668213
14549,,mp-15567,3.5274643898010254
22377,,mp-1102478,3.5279862880706787
25592,,mp-1205957,3.527994394302368
424,,mp-1186619,3.5281126499176025
27719,,mp-567196,3.528114080429077
2781,,mp-1205875,3.528235673904419
10216,,mp-1206097,3.5285634994506836
26191,,mp-1206178,3.528762102127075
11955,,mp-569086,3.528818130493164
21361,E,mp-14323,3.529212474822998
35388,,mp-7404,3.5297436714172363
8396,,mp-768241,3.5300612449645996
35913,,mp-1078012,3.5302162170410156
8917,,mp-11181,3.5304083824157715
16550,E,mp-571343,3.5313668251037598
13209,,mp-1226657,3.531402826309204
5939,,mp-865631,3.531543254852295
6036,,mp-1078537,3.531769275665283
5880,E,mp-1213622,3.531912326812744
7439,,mp-978744,3.5319461822509766
34028,,mp-1224030,3.5323777198791504
3546,,mp-1112589,3.532573938369751
31182,,mp-569807,3.5329160690307617
11070,,mp-6609,3.533048391342163
19302,,mp-1114136,3.533132791519165
40679,,mp-1103307,3.533263683319092
7673,,mp-1183611,3.5332651138305664
6948,,mp-1218102,3.5333073139190674
33456,,mp-1218839,3.533581018447876
1238,,mp-1225196,3.5337491035461426
28035,,mp-1218769,3.533975601196289
21885,,mp-1080089,3.5341174602508545
22028,,mvc-16742,3.534230947494507
11218,,mp-1224747,3.5347342491149902
30857,E,mp-1226869,3.535362720489502
7629,,mp-770192,3.535506248474121
29370,,mp-1079967,3.536571741104126
26055,,mp-1205977,3.536900520324707
37051,,mp-1222755,3.5371053218841553
20589,,mp-1205901,3.537170171737671
36806,,mp-1080454,3.537388801574707
35622,,mp-775190,3.5378363132476807
35222,,mp-22695,3.5378458499908447
4191,,mp-7948,3.5382463932037354
40614,,mp-20913,3.538675308227539
41242,E,mp-3006,3.5387685298919678
34896,,mp-1522483,3.539381265640259
36361,,mp-21434,3.539588451385498
19287,,mp-12666,3.5398693084716797
33810,,mp-1078963,3.5401155948638916
15530,,mp-20752,3.5405545234680176
20258,,mp-12058,3.5410280227661133
27855,,mp-1212041,3.541067123413086
43755,,mp-1095536,3.541140556335449
11738,,mp-1229004,3.541241407394409
22757,,mp-22323,3.5413010120391846
26367,,mp-1186968,3.5413084030151367
31719,,mp-1206042,3.5415165424346924
22353,,mp-1094418,3.541524648666382
23856,,mp-1103974,3.541626214981079
27320,,mp-1221813,3.54187273979187
23533,,mp-1183817,3.5418760776519775
2015,,mp-862866,3.5421111583709717
37767,,mp-1239,3.542173385620117
33806,E,mp-540828,3.542349338531494
23087,E,mp-3626,3.5433051586151123
18128,,mp-571608,3.5437123775482178
23222,x,mp-7586,3.5438015460968018
13040,E,mp-571606,3.543935775756836
9750,,mp-1029531,3.543956995010376
40908,,mp-28416,3.5442280769348145
8971,,mp-41219,3.5444185733795166
38772,E,mp-1106281,3.5447163581848145
30491,,mp-1078240,3.545119285583496
39372,,mp-1078833,3.545713186264038
11622,E,mp-573721,3.54600191116333
37189,,mp-1101379,3.5468318462371826
10848,,mp-1523158,3.5470046997070312
27862,,mp-1114702,3.547698497772217
33834,,mp-1222510,3.54794979095459
40323,,mp-1215417,3.5480501651763916
37410,,mp-1095668,3.5487563610076904
14288,,mp-14038,3.5488178730010986
3897,,mp-20175,3.549433708190918
15554,,mp-1246445,3.549830675125122
40971,,mp-1173928,3.5500731468200684
26325,,mp-1112034,3.5506675243377686
44091,,mp-1112089,3.5506885051727295
358,,mp-1112107,3.551448345184326
16909,,mp-1205734,3.551703453063965
17492,,mp-30021,3.5517985820770264
11037,,mp-13039,3.5523805618286133
8095,,mp-1520511,3.552825689315796
10603,,mp-1222068,3.553396463394165
44158,,mp-3228,3.553943634033203
39899,,mp-1228073,3.554178476333618
40005,,mp-9720,3.554377794265747
4625,,mp-1206641,3.554657220840454
7586,,mp-8466,3.555410385131836
17459,,mp-28145,3.555436849594116
13385,,mp-1095057,3.5556223392486572
35617,,mp-1104571,3.556025266647339
18090,,mp-545436,3.5560874938964844
33982,,mp-1215673,3.5563900470733643
30854,,mp-756123,3.5564165115356445
35754,,mp-1516939,3.5564746856689453
22395,E,mp-13868,3.556485891342163
19896,,mp-1247228,3.5565426349639893
42906,,mp-559694,3.5566117763519287
30688,,mp-1643785,3.556643009185791
37935,,mp-1182952,3.55680513381958
14020,,mp-763104,3.5568923950195312
9892,,mp-777483,3.5574417114257812
37491,,mp-5473,3.5574889183044434
45084,,mp-779009,3.557900905609131
18057,,mp-1221865,3.5579707622528076
39073,,mp-1223371,3.558014154434204
18143,,mp-1247182,3.5585014820098877
9412,E,mp-643788,3.5585060119628906
29165,,mp-1112972,3.5586512088775635
37880,,mp-1205848,3.558655261993408
32238,,mp-1102214,3.5586647987365723
17053,,mp-1113392,3.55934739112854
7338,,mp-1084813,3.5595152378082275
2105,,mp-754759,3.5598790645599365
43897,x,mp-13973,3.559966564178467
1261,,mp-976182,3.5607144832611084
18021,,mp-1113039,3.560778856277466
3186,,mp-1025354,3.560861825942993
28944,,mp-1183662,3.5609147548675537
40872,,mp-1187801,3.56105637550354
10705,,mp-5372,3.561436653137207
38666,,mp-1103249,3.5616981983184814
6080,,mp-1113050,3.562128782272339
14452,,mp-1212666,3.562143087387085
40268,,mp-13538,3.56249737739563
36807,,mp-1114597,3.562501907348633
42852,,mp-1522476,3.562739133834839
5649,,mp-12510,3.563048839569092
735,,mp-1216557,3.563190221786499
43423,E,mp-756471,3.5636613368988037
18661,,mp-1207947,3.563933849334717
41960,,mp-12011,3.5639970302581787
29850,,mp-1111166,3.5643019676208496
23059,,mp-567653,3.5643270015716553
44701,E,mp-1224250,3.564340591430664
9466,,mp-1521653,3.5644638538360596
1607,,mp-1080470,3.5646979808807373
32707,,mp-567749,3.5649049282073975
28911,,mp-989572,3.5650594234466553
32876,,mp-761891,3.565134286880493
44604,,mp-1206072,3.56514573097229
1950,,mp-1079246,3.5656216144561768
26146,,mp-1226405,3.565652847290039
42689,,mp-1226256,3.566042900085449
34878,,mp-753222,3.5664918422698975
29052,,mp-1102792,3.5665557384490967
16000,,mp-1205960,3.5665972232818604
41967,,mp-1227503,3.566648483276367
35515,,mp-1228698,3.566699504852295
21889,E,mp-1222004,3.566930055618286
18718,,mp-22637,3.567052125930786
2698,,mp-569107,3.5670831203460693
27872,,mp-1112650,3.5673344135284424
19816,,mp-1520937,3.5675830841064453
2344,,mp-973316,3.567678689956665
26271,,mp-1079394,3.56807541847229
33650,,mp-1216820,3.568094253540039
21921,,mp-1207157,3.56813645362854
1304,,mp-1186222,3.568295955657959
29980,,mp-7882,3.5684547424316406
3354,,mp-1095215,3.5687923431396484
36603,,mp-757032,3.5689308643341064
40725,,mp-11124,3.5691146850585938
27457,,mp-1523148,3.569133996963501
23267,,mp-1205498,3.5692553520202637
39618,,mp-779466,3.5692782402038574
29237,,mp-1217630,3.569291353225708
32703,,mp-5601,3.569397211074829
35425,,mp-1214231,3.569517135620117
13967,,mp-639347,3.5701239109039307
8937,,mp-1225589,3.570434331893921
260,,mp-33985,3.57077693939209
5347,,mp-1205507,3.5709407329559326
10483,,mp-4187,3.571277618408203
11516,E,mp-1217794,3.5716466903686523
7279,,mp-1218377,3.571747303009033
27431,,mp-1226714,3.5719144344329834
11029,,mp-1185205,3.5719189643859863
18388,,mp-1078242,3.572308301925659
9505,,mp-13649,3.5727884769439697
22685,,mp-13445,3.5727949142456055
40793,E,mp-1095280,3.57295560836792
20635,,mp-1103033,3.573254346847534
30340,E,mp-25196,3.573606014251709
44505,,mp-754266,3.5736782550811768
43738,,mp-11750,3.5741770267486572
38786,,mp-1104709,3.5743050575256348
44035,,mp-1102540,3.574381113052368
31023,,mp-1220078,3.574394702911377
39237,,mp-13381,3.575626850128174
31750,,mp-510441,3.576091766357422
34289,,mp-643264,3.576108455657959
7377,,mp-676273,3.576185703277588
33449,,mp-1214019,3.5766289234161377
5977,,mp-1111182,3.576908826828003
24335,,mp-756480,3.577629327774048
7322,,mp-1091394,3.577979803085327
21996,,mp-1517218,3.5781707763671875
24633,,mp-1225983,3.5790035724639893
20891,,mp-1206057,3.579204797744751
11158,E,mp-1101448,3.579542875289917
524,,mp-1183888,3.579768180847168
11320,,mp-11959,3.5800015926361084
32567,,mp-973689,3.580054759979248
25160,,mp-1208919,3.5802175998687744
39452,,mp-1095585,3.5804145336151123
2970,,mp-1114557,3.5804810523986816
4475,,mp-1112681,3.5808677673339844
33892,,mp-1101222,3.5811586380004883
36143,,mp-19789,3.581326723098755
14861,,mp-13939,3.5816988945007324
42986,,mp-763950,3.5818440914154053
29772,,mp-755713,3.581970453262329
36793,,mp-755390,3.5820889472961426
476,,mp-981214,3.582095146179199
25850,,mp-1185630,3.582442283630371
17302,,mp-1217695,3.5825355052948
36856,,mp-759283,3.582857608795166
28143,,mp-1079407,3.5833165645599365
16329,,mp-973166,3.5835633277893066
27571,,mp-1222720,3.5838420391082764
28812,,mp-1113058,3.584261655807495
38681,,mp-548691,3.5849478244781494
18668,,mp-1099299,3.5849902629852295
10879,,mp-9063,3.5850961208343506
40605,,mp-1222645,3.585235118865967
42672,,mp-1216082,3.5854790210723877
24213,,mp-1207207,3.585944652557373
26862,E,mvc-12009,3.586361885070801
3414,,mp-1206191,3.5868725776672363
13567,,mp-14796,3.5870635509490967
37749,,mp-557912,3.587139844894409
40515,,mp-1095560,3.5873167514801025
12693,,mp-1084785,3.5874950885772705
43482,,mp-1111994,3.5879554748535156
28973,,mp-1516299,3.5880584716796875
7147,,mp-11192,3.588261365890503
5124,E,mp-1216049,3.588287591934204
11781,,mp-1078544,3.5888051986694336
2768,,mp-7577,3.5892350673675537
44796,,mp-3316,3.5896008014678955
6881,,mp-1102523,3.5900166034698486
675,,mp-1113546,3.5901241302490234
38957,,mp-646456,3.5901377201080322
10080,,mp-409,3.590144634246826
39442,,mp-1218280,3.590271234512329
6248,,mp-1095027,3.5903170108795166
28066,,mp-850187,3.59214186668396
13333,x,mp-3960,3.5922677516937256
34209,,mp-1210789,3.5922837257385254
9847,E,mp-756042,3.5922837257385254
33732,,mp-13840,3.5923376083374023
17327,,mp-1217842,3.592500686645508
35632,,mp-989535,3.593296527862549
42542,,mp-1226282,3.5933735370635986
17874,,mp-1079715,3.593447208404541
38106,,mp-13369,3.5935003757476807
4006,E,mvc-7329,3.5935845375061035
13636,,mp-1025467,3.59429669380188
35458,,mp-1226803,3.5950827598571777
31529,,mp-1212805,3.5956130027770996
32965,,mp-1112660,3.595890998840332
21713,,mp-1205686,3.5959787368774414
22334,,mp-10856,3.596097469329834
41111,,mp-1222361,3.5963070392608643
5865,,mp-1205940,3.596381664276123
12751,,mp-22408,3.5970046520233154
24176,,mp-1101851,3.5980920791625977
15118,,mp-1100342,3.5983779430389404
11531,x,mp-8250,3.598566770553589
42008,,mp-1209180,3.5987632274627686
22045,,mp-768223,3.599551200866699
20048,,mp-1522474,3.599717617034912
13357,,mp-862858,3.599775552749634
39441,,mp-756035,3.5999536514282227
34129,,mp-1078489,3.6002326011657715
37500,,mp-1188260,3.600522994995117
25971,,mp-760778,3.6006317138671875
14948,,mp-1215624,3.6013948917388916
900,,mp-972680,3.6015446186065674
11891,,mp-1179501,3.601593494415283
38060,,mp-1186546,3.6024703979492188
21832,,mp-1186974,3.602564573287964
22615,,mp-3070,3.602583408355713
42574,,mp-11581,3.602623224258423
12116,,mp-1103510,3.6032252311706543
2121,,mp-754138,3.6039271354675293
4817,,mp-1205749,3.604020357131958
27442,,mp-1104162,3.6045656204223633
16884,,mp-1114593,3.6045801639556885
25435,,mp-1209268,3.605131149291992
40493,,mp-972224,3.605138063430786
2796,,mp-1218217,3.6057043075561523
11850,,mp-6265,3.6067819595336914
26276,,mp-1080178,3.6072776317596436
514,,mp-1184595,3.607283353805542
42945,,mp-1219138,3.6072864532470703
5014,,mp-350,3.6075985431671143
15657,,mp-11695,3.6077818870544434
42450,,mp-9778,3.6080322265625
29742,,mp-558895,3.608186960220337
11426,,mp-27126,3.608741044998169
30790,,mp-1102807,3.6092193126678467
18956,,mp-1111078,3.610138177871704
2838,,mp-1112618,3.6105055809020996
13717,,mp-12612,3.61081862449646
11179,,mp-5928,3.6109120845794678
31042,,mp-555327,3.6110408306121826
15483,,mp-1080094,3.611420154571533
15120,,mp-1104242,3.611464262008667
11461,,mp-1112980,3.611621856689453
16704,,mp-1219650,3.6116254329681396
324,,mp-1187319,3.611840009689331
8377,,mp-1113499,3.611924409866333
32154,,mp-1112476,3.6127126216888428
2958,,mp-1113621,3.614121913909912
20471,,mp-1205914,3.6143176555633545
12806,,mp-1222827,3.6150784492492676
34442,,mp-30780,3.6151819229125977
4357,,mp-20282,3.6153416633605957
34346,x,mp-998612,3.6157102584838867
35807,,mp-1091398,3.6157162189483643
42910,,mp-1218009,3.6158156394958496
1098,,mp-1206014,3.616917610168457
49,,mp-20440,3.6170132160186768
3326,E,mp-1207894,3.6170475482940674
34809,,mp-1228831,3.6172735691070557
12248,,mp-1206146,3.617479085922241
479,,mp-1185972,3.6183502674102783
39345,,mp-752672,3.618605375289917
38423,,mp-1014,3.619109630584717
14714,,mp-11010,3.619112730026245
41344,x,mp-569298,3.6192574501037598
3558,,mp-1050,3.6195662021636963
16245,,mp-36662,3.6204121112823486
26261,x,mp-1178232,3.6206159591674805
20461,,mp-35475,3.6210505962371826
9765,,mp-865747,3.621140956878662
42939,,mp-1206808,3.621433734893799
45151,,mp-759562,3.622638702392578
4500,,mp-1224863,3.6228771209716797
1000,,mp-27830,3.622945547103882
24669,,mp-1188188,3.6235928535461426
33954,,mp-1208849,3.6238460540771484
27602,,mp-1183648,3.6238701343536377
40780,,mp-1223441,3.6239874362945557
11638,,mp-1114510,3.6241536140441895
33677,,mp-756271,3.6243908405303955
25836,,mp-1114355,3.6248035430908203
33609,,mp-1698,3.624837875366211
28068,,mp-5767,3.6256163120269775
8872,,mp-1111694,3.6265108585357666
37178,,mp-675287,3.6267659664154053
21076,,mp-8755,3.627051830291748
29179,,mp-1217127,3.6271255016326904
25470,,mp-1246378,3.6274235248565674
43600,,mp-1101774,3.6274871826171875
40661,,mp-22302,3.627577781677246
42249,,mp-1095568,3.627713203430176
21168,E,mp-554921,3.627760171890259
41492,,mp-1095403,3.6282355785369873
35050,,mp-1223054,3.628304958343506
25101,,mp-1217854,3.6285760402679443
26979,,mp-1004753,3.6286704540252686
20600,E,mp-1216723,3.6288981437683105
16232,,mp-13474,3.6292052268981934
32451,,mp-754208,3.630074977874756
1700,,mp-1221901,3.6303441524505615
26166,,mp-1211257,3.6303868293762207
20799,E,mp-2622,3.6304047107696533
26374,,mp-989649,3.6313297748565674
7926,,mp-1084778,3.632448434829712
38400,,mp-15939,3.6335697174072266
4669,,mp-1186612,3.6336867809295654
2504,,mp-755352,3.6337404251098633
5099,,mp-672267,3.633965253829956
5315,,mp-1079399,3.6346564292907715
9972,,mp-1206435,3.6347973346710205
37670,,mp-759316,3.6349213123321533
38953,x,mp-510492,3.6357524394989014
14523,,mp-604,3.63590669631958
4982,E,mp-541785,3.63613224029541
35314,E,mp-19965,3.636230945587158
10970,,mp-1223869,3.636364698410034
42967,,mp-11965,3.6372954845428467
19417,,mp-756005,3.637418031692505
28233,,mp-1245537,3.6378018856048584
31476,,mp-2926,3.6379663944244385
34983,,mp-7573,3.6385927200317383
42932,E,mp-756491,3.6388320922851562
13973,,mp-1228010,3.6393630504608154
23946,,mp-1206921,3.63944935798645
15593,,mp-1113576,3.6396126747131348
25384,,mp-20668,3.6396126747131348
39374,,mp-1207149,3.6396613121032715
5686,x,mp-13679,3.639742612838745
44373,,mp-549158,3.6399664878845215
41798,,mp-1103709,3.640007495880127
32318,,mp-1205520,3.6402392387390137
8467,,mp-1079933,3.6411991119384766
6260,x,mp-1111296,3.6412765979766846
14037,,mp-997008,3.6413419246673584
43543,,mp-754110,3.6415398120880127
41790,,mp-1519458,3.641596555709839
2867,,mp-7650,3.641737937927246
34225,,mp-30572,3.6421594619750977
35814,,mp-1205519,3.642207145690918
7751,,mp-20522,3.642230272293091
8210,,mp-1222324,3.6434974670410156
1105,,mp-11171,3.6438002586364746
31031,,mp-1246311,3.643909215927124
42088,,mp-1103166,3.643937587738037
39770,,mp-3166,3.643982172012329
19823,E,mp-1205771,3.6443305015563965
18551,,mp-21283,3.644338846206665
14840,,mp-1111110,3.644359827041626
35255,,mp-1104397,3.644401788711548
27153,E,mp-28194,3.6444332599639893
37354,,mp-1104452,3.644540309906006
3728,,mp-1006059,3.6447227001190186
15323,,mp-1247131,3.645434617996216
10696,,mp-4865,3.645808219909668
23395,,mp-1111934,3.6475720405578613
10919,,mp-5526,3.647604465484619
42082,,mp-1114622,3.6483559608459473
19590,,mp-1224295,3.6484086513519287
16671,,mp-19456,3.648555278778076
26863,,mp-581678,3.6492297649383545
16165,,mp-21456,3.6494295597076416
15039,,mp-1246966,3.64951229095459
485,,mp-1667,3.6497530937194824
1100,,mp-1227096,3.6504344940185547
17970,E,mp-606,3.650662899017334
12902,,mp-1114423,3.6508448123931885
691,,mp-1218858,3.6519699096679688
24311,E,mp-1027696,3.6526691913604736
3443,,mp-1080033,3.652855634689331
44549,,mp-11585,3.653059720993042
37254,,mp-1205665,3.6535158157348633
31501,E,mp-24030,3.6535449028015137
8787,,mp-1522393,3.653965711593628
38728,,mp-10924,3.654176950454712
9853,,mp-21350,3.654204845428467
10147,,mp-1228396,3.6549723148345947
11317,,mp-1103187,3.6552999019622803
13843,,mp-1111594,3.6561439037323
32443,,mp-10429,3.656388759613037
6161,,mp-1186988,3.6564111709594727
30065,,mp-1183652,3.656986713409424
35348,,mp-31144,3.657150983810425
39349,,mp-1205788,3.6572155952453613
42378,,mp-542757,3.6573853492736816
30876,,mp-4471,3.6574299335479736
39190,,mp-766044,3.658076047897339
23911,,mp-15973,3.6582374572753906
31613,E,mp-752632,3.6582634449005127
31707,,mp-1018066,3.6583778858184814
26140,,mp-9664,3.6584410667419434
5414,,mp-603326,3.6598246097564697
18569,,mp-15985,3.6598258018493652
28576,,mp-1080767,3.65988826751709
1030,,mp-1186042,3.6600124835968018
43415,,mp-1186033,3.6602942943573
35072,,mp-769856,3.6603705883026123
11947,,mp-1228938,3.6609246730804443
22181,,mp-1019094,3.660946846008301
44309,,mp-1208025,3.6609790325164795
23695,,mp-1112573,3.661477565765381
42309,,mp-1189588,3.6617484092712402
24241,,mp-29415,3.6618144512176514
21351,,mp-2301,3.6618340015411377
28242,,mp-21280,3.661841869354248
10988,,mp-867281,3.66269588470459
23270,,mp-1227676,3.6631290912628174
18204,,mp-1112971,3.663170337677002
28072,,mp-1103545,3.6633810997009277
10140,,mp-550274,3.6637344360351562
41914,,mp-5971,3.6638107299804688
14639,,mp-4881,3.6638200283050537
34127,,mp-2699,3.664095163345337
18705,,mp-1228855,3.6643309593200684
12588,,mp-1112570,3.6644158363342285
2546,,mp-1113523,3.664527177810669
20832,,mp-1147581,3.6654560565948486
2596,,mp-1113876,3.66591477394104
18063,,mp-1084759,3.666289806365967
12579,,mp-24727,3.6663098335266113
31322,E,mp-1207217,3.6663827896118164
17286,,mp-369,3.6667654514312744
19989,,mp-1102532,3.6669466495513916
3308,,mp-1095140,3.6669647693634033
2475,,mp-1223239,3.6670897006988525
33227,,mp-1210648,3.6675479412078857
6902,E,mp-21227,3.667591094970703
37570,E,mp-1104798,3.6680495738983154
23432,,mp-28835,3.668256998062134
41845,,mp-8676,3.668912410736084
12153,,mp-4901,3.6691601276397705
5755,,mp-1205536,3.669369697570801
22310,,mp-1206399,3.669377565383911
41566,,mp-1102093,3.669480085372925
9048,x,mp-121,3.6696343421936035
36859,,mvc-11313,3.669696569442749
2630,,mp-7372,3.6705710887908936
30028,,mp-20240,3.6705987453460693
40535,,mp-976064,3.6708126068115234
11376,E,mp-1028764,3.6709811687469482
9721,,mp-753532,3.671036720275879
2418,,mp-1215488,3.6711275577545166
20875,,mp-23501,3.6715078353881836
31531,E,mp-570340,3.6722781658172607
17047,,mp-1205704,3.672642946243286
20097,,mp-1102423,3.6726458072662354
34447,x,mp-27420,3.673347234725952
14750,,mp-1522371,3.6735050678253174
3760,E,mp-567926,3.6736457347869873
30778,E,mp-865526,3.6737234592437744
42247,,mp-1239209,3.673811674118042
18576,,mp-1221716,3.6738195419311523
33441,,mp-1239363,3.6741201877593994
41285,,mp-1216642,3.6741514205932617
14133,,mp-5957,3.674466371536255
30824,,mp-10777,3.6746835708618164
2901,,mp-1079427,3.675050735473633
8243,,mp-1078866,3.6751487255096436
40405,,mp-1001600,3.675598621368408
1914,,mp-1092225,3.6758131980895996
19635,,mp-1215216,3.6760189533233643
35005,,mp-1112126,3.676084280014038
13426,,mp-1205527,3.6761579513549805
24514,,mp-15009,3.676806688308716
6351,,mp-690551,3.677469491958618
34302,,mp-1102664,3.677476406097412
33136,,mp-776414,3.6778483390808105
42833,,mp-753508,3.6778576374053955
36762,,mp-1216750,3.6782214641571045
23207,,mp-1078326,3.6799497604370117
36553,,mp-560620,3.680253267288208
43441,E,mp-1208583,3.6802780628204346
38093,,mp-1103109,3.6805503368377686
18158,,mp-1185291,3.680609941482544
16249,,mp-976893,3.680929660797119
9276,,mp-574369,3.681011438369751
39511,,mp-1101822,3.6813225746154785
8933,,mp-715514,3.682283639907837
30189,,mp-11987,3.6826040744781494
36436,,mp-1104929,3.6833250522613525
16035,,mp-632480,3.6835074424743652
28267,,mp-6192,3.683652639389038
27642,,mp-8182,3.6838979721069336
36858,,mp-1102589,3.6839232444763184
14014,,mp-1517099,3.6842403411865234
723,E,mp-1188515,3.684321165084839
10884,,mp-1080129,3.6844682693481445
33082,,mp-15691,3.684697151184082
12975,,mp-21885,3.684732437133789
39879,,mp-1219818,3.684783458709717
6393,,mp-1239275,3.685063362121582
30223,,mp-1205996,3.685086488723755
44857,,mp-760293,3.6857142448425293
12025,,mp-22438,3.685743808746338
29127,,mp-1206809,3.685969114303589
24795,,mp-1207708,3.6860415935516357
12586,,mp-7739,3.686117172241211
31945,,mp-1222289,3.6873607635498047
5487,,mp-20020,3.6873779296875
28466,,mp-1520629,3.6873996257781982
12133,,mp-22643,3.6877284049987793
4154,,mp-865562,3.6884384155273438
20899,,mp-7277,3.6885578632354736
35275,,mp-14928,3.689479112625122
40468,,mp-1095537,3.689929246902466
7593,,mp-1080546,3.6902520656585693
24560,,mp-13986,3.6903014183044434
43011,,mp-1102396,3.6904520988464355
43150,,mp-1207024,3.690483570098877
19017,,mp-578604,3.69071102142334
14477,,mp-1080768,3.690858840942383
819,,mp-999460,3.6909079551696777
16239,,mp-15722,3.690999746322632
1099,,mp-7883,3.6912403106689453
18605,,mp-864765,3.691319227218628
1037,,mp-1176792,3.691730499267578
31179,,mp-24096,3.691845178604126
5298,,mp-1111489,3.6921334266662598
29942,,mp-10492,3.6921639442443848
19426,,mp-755196,3.692290782928467
15275,,mp-675623,3.692838668823242
26418,,mp-1221468,3.69309663772583
8994,,mp-1186554,3.6945271492004395
33425,,mvc-13672,3.694755792617798
33713,,mp-1238900,3.694866180419922
6266,,mp-1218417,3.6950812339782715
25939,,mp-1222977,3.695284843444824
34353,,mp-10547,3.695713996887207
31424,E,mp-37521,3.695828914642334
41997,,mp-1277762,3.696204900741577
43182,,mp-1095470,3.6965084075927734
3230,,mp-11351,3.696596145629883
43651,,mp-4527,3.6966984272003174
34706,,mp-1102992,3.6967122554779053
13499,,mp-753947,3.6973867416381836
32031,,mp-1101824,3.6978964805603027
21686,,mp-1080757,3.6979663372039795
35822,,mp-567114,3.6981959342956543
430,,mp-865799,3.698991298675537
10416,,mp-7825,3.699084758758545
1210,,mvc-15840,3.6997313499450684
25885,,mp-1112656,3.700953722000122
36026,,mp-1246871,3.7010068893432617
29965,,mp-1206054,3.7010750770568848
7269,,mp-21033,3.701146364212036
7534,,mp-1084794,3.7014365196228027
12276,,mp-1178120,3.701436996459961
29848,,mp-1206052,3.702160120010376
18773,,mp-989571,3.702381134033203
27162,,mp-1025433,3.7028958797454834
28188,,mp-1079648,3.7029168605804443
25348,,mp-1101808,3.702929973602295
29247,,mp-13171,3.70318603515625
20593,,mp-1078540,3.703693151473999
33789,E,mp-1211124,3.7037100791931152
41257,,mp-1223125,3.7037534713745117
24670,,mp-753366,3.703972816467285
38293,,mp-1102558,3.7041256427764893
27527,,mp-13925,3.7042837142944336
5999,,mp-1226857,3.7042999267578125
31662,,mp-15626,3.704329252243042
11863,,mp-31087,3.704512596130371
31255,,mp-1247226,3.705051898956299
44773,,mp-1223278,3.7052175998687744
9551,,mp-1111255,3.7053256034851074
30232,,mp-1079910,3.7053966522216797
2579,,mp-29986,3.705460786819458
6243,,mp-867335,3.706051826477051
44566,,mp-1080180,3.706165075302124
12369,,mp-1205903,3.706918716430664
18806,,mp-30234,3.707026958465576
33097,,mp-1111945,3.7070953845977783
14042,,mp-30840,3.7074015140533447
26415,,mp-1518560,3.707503080368042
2252,,mp-1079489,3.7076351642608643
29301,,mp-759558,3.707768201828003
30798,,mp-30883,3.708357334136963
39526,,mp-1221282,3.708920478820801
38024,,mp-8482,3.709684371948242
30107,,mp-11506,3.710014581680298
9056,,mp-568266,3.7101309299468994
21519,,mp-1102914,3.7103686332702637
1441,,mp-1179886,3.7106611728668213
43097,,mp-1079267,3.7107629776000977
35499,,mp-1112471,3.7109057903289795
36832,,mp-774822,3.711300849914551
36590,,mp-20817,3.7113842964172363
18834,,mp-1221928,3.7114386558532715
11200,,mp-1095130,3.7122256755828857
41452,,mp-18909,3.712768793106079
45025,,mp-1178742,3.7129156589508057
32560,,mp-1217082,3.713590621948242
11379,,mp-1112009,3.7135987281799316
15087,E,mp-625576,3.7139573097229004
33443,,mp-1223545,3.7143826484680176
44,,mp-3388,3.7144458293914795
30060,,mp-1214809,3.7146975994110107
17999,,mp-4630,3.714709758758545
30468,,mp-1078602,3.715055227279663
44763,,mp-1217328,3.715622663497925
10472,,mp-865045,3.7159440517425537
34335,x,mp-989635,3.7160356044769287
6058,,mp-1215899,3.71649432182312
43928,,mp-3930,3.716804265975952
27940,,mp-31089,3.7168221473693848
16577,,mp-636380,3.7169227600097656
10620,,mp-1112942,3.7169413566589355
43211,,mp-11118,3.717048168182373
20400,,mp-510460,3.717108726501465
42676,,mp-1245538,3.717355489730835
2521,,mp-1207064,3.717637538909912
27190,,mp-1226037,3.7176575660705566
33181,,mp-1214485,3.7176952362060547
19651,,mp-505517,3.7181594371795654
12914,,mp-867792,3.718280553817749
38790,,mp-23535,3.7185027599334717
8308,E,mp-1027303,3.7185299396514893
18516,,mp-756597,3.7187576293945312
27781,,mp-1029655,3.718994140625
9438,,mp-4989,3.7191250324249268
34231,,mp-1226342,3.7193665504455566
9037,,mp-10844,3.7195608615875244
25915,,mp-24199,3.719773292541504
29579,,mp-989401,3.7203128337860107
6100,,mp-971920,3.7204694747924805
33290,,mp-1029294,3.720896005630493
34236,,mp-1079347,3.7213025093078613
33077,,mp-1091391,3.7213823795318604
35250,,mp-19344,3.7215890884399414
3632,,mp-1068387,3.721874475479126
39322,,mp-771310,3.7221641540527344
5371,,mp-1114433,3.722315549850464
290,,mp-1070314,3.7225069999694824
32813,,mp-2331,3.722642660140991
30560,,mp-7068,3.7226579189300537
12515,,mp-1095204,3.7228915691375732
21123,E,mp-1025162,3.7230231761932373
20722,,mp-28828,3.7231836318969727
1917,,mp-1184932,3.723329544067383
34211,,mp-2969,3.723801374435425
25964,,mp-1105240,3.7241368293762207
